	freebase_ids	nominations
600	/m/0dvmd	Academy Award for Best Actor,National Society of Film Critics Award for Best Supporting Actor,Golden Raspberry Award for Worst Actor,AACTA International Award for Best Actor,Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture,Golden Globe Award for Best Supporting Actor – Motion Picture,MTV Movie Award for Best Jaw Dropping Moment,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role,Academy Award for Best Picture,Golden Raspberry Award for Worst Screen Couple/Ensemble,Academy Award for Best Actor,Academy Award for Best Actor,MTV Movie Award for Best On-Screen Duo,Academy Award for Best Actor,Critics' Choice Movie Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Supporting Actor,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy,MTV Movie Award for Best Kiss,BAFTA Award for Best Actor in a Leading Role,Golden Globe Award for Best Actor – Motion Picture Drama,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role,Golden Globe Award for Best Supporting Actor – Motion Picture,Satellite Award for Best Actor – Motion Picture,Satellite Award for Best Supporting Actor – Motion Picture,AACTA Award for Best Actor in a Leading Role,Teen Choice Award for Choice Hissy Fit,Silver Bear for Best Actor,Broadcast Film Critics Association Award for Best Cast,MTV Movie Award for Best Villain,MTV Movie Award for Best Male Performance
601	/m/02mqc4	Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Drama Desk Award for Outstanding Actress in a Play,Drama Desk Award for Outstanding Actress in a Play,Laurence Olivier Award for Best Actress,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Golden Globe Award for New Star of the Year – Actress,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role,Tony Award for Best Actress in a Musical,Primetime Emmy Award for Outstanding Supporting Actress in a Miniseries or a Movie,Tony Award for Best Featured Actress in a Play,Independent Spirit Award for Best Supporting Female,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Primetime Emmy Award for Outstanding Guest Actress in a Drama Series,Satellite Award for Best Actress – Miniseries or Television Film,Drama Desk Award for Outstanding Actress in a Musical,Drama Desk Award for Outstanding Actress in a Play,Drama Desk Award for Outstanding Actress in a Play,Drama Desk Award for Outstanding Actress in a Play,Drama Desk Award for Outstanding Actress in a Play,Academy Award for Best Actress,Tony Award for Best Actress in a Play,Tony Award for Best Actress in a Play,Tony Award for Best Actress in a Play,Tony Award for Best Actress in a Play,Primetime Emmy Award for Outstanding Lead Actress in a Miniseries or a Movie,Primetime Emmy Award for Outstanding Lead Actress in a Miniseries or a Movie,Primetime Emmy Award for Outstanding Lead Actress in a Miniseries or a Movie,Primetime Emmy Award for Outstanding Supporting Actress in a Miniseries or a Movie,Primetime Emmy Award for Outstanding Supporting Actress in a Miniseries or a Movie,Golden Globe Award for Best Actress in a Motion Picture – Musical or Comedy,National Society of Film Critics Award for Best Actress,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series
602	/m/089m1l	Medalla de Oro,European Film Award for Best Actress,European Film Award for Best Actress,Jameson People's Choice Award for Best Actress
603	/m/06cgy	Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actor
604	/m/0jbp0	Tony Award for Best Actor in a Play
605	/m/0h953	Academy Award for Best Supporting Actor,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy,BAFTA Award for Best Actor in a Supporting Role,Golden Globe Cecil B. DeMille Award,Golden Globe Award for Best Supporting Actor – Motion Picture,Golden Globe Award for Best Supporting Actor – Motion Picture,Primetime Emmy Award for Outstanding Writing for a Variety Series,Primetime Emmy Award for Individual Performance in a Variety or Music Program,Primetime Emmy Award for Individual Performance in a Variety or Music Program,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
606	/m/044qx	Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy,Golden Globe Award for Best Actor – Motion Picture Drama,Golden Globe Cecil B. DeMille Award
607	/m/03d0ns	Academy Fellowship Award,Golden Raspberry Award for Worst Original Song,César Award for Best Actress,César Award for Best Actress,César Award for Best Supporting Actress
608	/m/0bl2g	Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Tony Award for Best Actor in a Play
609	/m/015gjr	Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor
610	/m/0f502	Academy Award for Best Actor,Academy Award for Best Actor,Golden Raspberry Award for Worst Actor,Golden Raspberry Award for Worst Actor,Golden Raspberry Award for Worst Supporting Actor
611	/m/014jxq	César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,European Film Award for Best Actress,Jameson People's Choice Award for Best Actress,Jameson People's Choice Award for Best Actress
612	/m/0cbkc	César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,Academy Award for Best Actress,BAFTA Award for Best Actress in a Leading Role,European Film Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Supporting Actress,European Film Award – People's Choice Award for Best European Film,Satellite Award for Best Actress – Motion Picture Musical or Comedy
613	/m/0cbkw	BAFTA Award for Best Actor in a Leading Role,BAFTA Award for Best Actor in a Leading Role,César Award for Best Actor
614	/m/0dfl_1	César Award for Best Supporting Actor,César Award for Best Supporting Actor
615	/m/07wn_5	César Award for Best Actress,César Award for Best Actress,César Award for Best Female Revelation,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Actress,César Award for Best Documentary Film
616	/m/0gx_p	Academy Award for Best Actress,Academy Award for Best Actress,Academy Award for Best Supporting Actress
617	/m/0347tm	Golden Raspberry Award for Worst Actor
618	/m/012dpb	Academy Award for Best Actor,Academy Award for Best Supporting Actor
619	/m/02_4fn	European Film Award for Best Non-European Film,European Film Award for Best Non-European Film
620	/m/03cjct	Grammy Awards
621	/m/09px0t	Academy Award for Best Supporting Actress,Tony Award for Best Featured Actress in a Play,Tony Award for Best Actress in a Musical
622	/m/01kgg9	Academy Award for Best Supporting Actress,Tony Award for Best Featured Actress in a Play
623	/m/02tl9	Academy Award for Best Supporting Actress
624	/m/08h95m	European Film Award for Best Actress
625	/m/021t8p	European Film Award for Best Actor,European Film Award for Best Actor,European Film Award for Best Actor
626	/m/04yj5z	Tony Award for Best Actor in a Play
627	/m/02h0f3	Primetime Emmy Award for Outstanding Directing for a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,Directors Guild of America Award for Outstanding Directing – Comedy Series
628	/m/0b_nbpt	David di Donatello for Best Supporting Actor
629	/m/03m6tfc	BAFTA Award for Best Short Film,Academy Award for Best Live Action Short Film
630	/m/046p1w	
631	/m/0521dwp	
632	/m/054yrb	
633	/m/026x89x	
634	/m/0cpmx98	
635	/m/04gjdh9	
636	/m/04gs2vc	
637	/m/02rjm08	
638	/m/0bvbj7s	
639	/m/01vvy70	
640	/m/0bysr4k	
641	/m/0cm9_2	
642	/m/0bqs5zm	
643	/m/0gbybwc	
644	/m/070mz9	
645	/m/0808sl	
646	/m/0gb_5p9	
647	/m/0cqyvd	
648	/m/0bvbj6y	
649	/m/0cld6t	
650	/m/07j880	
651	/m/091r3s	
652	/m/04gwbz2	
653	/m/0gbzqg_	
654	/m/0gdjxvk	
655	/m/04c636	
656	/m/03fg3b	
657	/m/0b20tv	
658	/m/0ckpxt	
659	/m/0gdld69	
660	/m/04cr1x	
661	/m/0ddfph	
662	/m/04nkpk_	
663	/m/0bvbj73	
664	/m/0jshj0	
665	/m/04f62k	
666	/m/0b_nbp8	
667	/m/05qm5s	
668	/m/017khj	
669	/m/0h2nykf	
670	/m/0405wv7	
671	/m/0jwm0q8	
672	/m/0cj5mql	
673	/m/04w27b	
674	/m/0jwm0ll	
675	/m/0bdtp5r	
676	/m/04gjcls	
677	/m/0ch92bq	
678	/m/04n7gp	
679	/m/01qrlx	
680	/m/0g1yzl	
681	/m/02cpb7	
682	/m/0jwm0k0	
683	/m/0bwb9jm	
684	/m/02x43mm	
685	/m/0bvbj7l	
686	/m/0f276	
687	/m/0gdjxt_	
688	/m/08vjyx	
689	/m/02r6fj6	
690	/m/0bvbj7z	
691	/m/047s7tw	
692	/m/0bxl858	
693	/m/06603mj	
694	/m/0jwm0j3	
695	/m/0jwm0m_	
696	/m/02qk88z	
697	/m/05nqnp	
698	/m/04gn59q	
699	/m/07cmcz3	
700	/m/0jwm0qm	
701	/m/08cs7d	
702	/m/01tnb8	
703	/m/0bbcsgh	
704	/m/03nk14	
705	/m/09vx5h	
706	/m/03nrk_2	
707	/m/071nl8	
708	/m/0gbwmxp	
709	/m/058phf	
710	/m/01qdjm	
711	/m/0f9jgt	
712	/m/09sjzmr	
713	/m/0g1z6z	
714	/m/03chnb	
715	/m/0bqs5_f	
716	/m/025j1t	
717	/m/02y6kl	
718	/m/0h81gxc	
719	/m/06rn5d	
720	/m/03f7gxr	
721	/m/06qp97	
722	/m/07y1f6	
723	/m/04xn6g	
724	/m/0bwb9kl	
725	/m/0gdjxv5	
726	/m/0h2nyg2	
727	/m/0jwm0l2	
728	/m/0p8zg	
729	/m/0jwm0kr	
730	/m/05c1cm	
731	/m/07yd8vw	
732	/m/0gc2lrt	
733	/m/07h3_4	
734	/m/0gbwprt	
735	/m/0k1gqy	
736	/m/0b3tyxc	
737	/m/05p2_3g	
738	/m/0jwm0mn	
739	/m/0d8cr0	
740	/m/0b_nbnq	
741	/m/04qc1y	
742	/m/0chkrkv	
743	/m/0gcx9qv	
744	/m/0gbzs4s	
745	/m/0cv5ss9	
746	/m/02y_drm	
747	/m/0c9jbf	
748	/m/0jwm0ly	
749	/m/02rvkdd	
750	/m/0ftbkt	
751	/m/04lf1f4	
752	/m/0gdjxvg	
753	/m/0bvbj6r	
754	/m/0ch929y	
755	/m/06jsk8	
756	/m/026mzh	
757	/m/0bvbj6c	
758	/m/067f0j	
759	/m/01m9k6y	
760	/m/06c53w	
761	/m/02ps7rq	
762	/m/0696jd	
763	/m/0bwb9jw	
764	/m/0403q0	
765	/m/03j2vrj	
766	/m/0gby_6f	
767	/m/06q652	
768	/m/0bvbj79	
769	/m/0jwm0pq	
770	/m/0cvjnp8	
771	/m/0fyfw6	
772	/m/0bqs5_6	
773	/m/026n_xx	
774	/m/0345cb	
775	/m/02d6n_	
776	/m/0654s6	
777	/m/05zkn5	
778	/m/04z3xc	
779	/m/0cvwgg	
780	/m/01wlly9	
781	/m/02wctlc	
782	/m/0k6z42	
783	/m/06wvfq	
784	/m/07xz_2	
785	/m/05gpnd3	
786	/m/03fw60	
787	/m/06nrh1	
788	/m/02thfq	
789	/m/0gc0xf_	
790	/m/04tvm2	
791	/m/0gdjxv2	
792	/m/084g7n	
793	/m/0bqs5zv	
794	/m/0gc9prw	
795	/m/01zwwx	
796	/m/0gc1vnt	
797	/m/0jwm0jp	
798	/m/04n4l_q	
799	/m/0fyfsg	
800	/m/07f827	Academy Award for Best Writing, Original Screenplay
801	/m/01gvx4	Academy Award for Best Actress,Golden Raspberry Award for Worst Actress
802	/m/06fd01	Golden Raspberry Award for Worst Actress
803	/m/015gw6	Academy Award for Best Actor
804	/m/02js_6	Academy Award for Best Supporting Actor,Tony Award for Best Featured Actor in a Play
805	/m/04bdlg	Academy Award for Best Supporting Actor,Tony Award for Best Actor in a Musical
806	/m/015dnt	Academy Award for Best Actor
807	/m/0335fp	Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series,Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series,Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Satellite Award for Best Actor – Television Series Drama,Writers Guild of America Award for Television: Dramatic Series
808	/m/0h7hcy	Tony Award for Best Featured Actor in a Play
809	/m/04076w	Tony Award for Best Actor in a Play,Tony Award for Best Actor in a Play,Tony Award for Best Actor in a Play
810	/m/08jfkw	Tony Award for Best Direction of a Play
811	/m/04ldxnw	Tony Award for Best Featured Actor in a Play
812	/m/04zyy39	Tony Award for Best Featured Actress in a Play
813	/m/048svj	Filmfare Award for Best Supporting Actor – Malayalam
814	/m/04__f	Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Supporting Actor,Golden Raspberry Award for Worst Supporting Actor
815	/m/02mxw0	MTV Movie Award for Best Villain,Academy Award for Best Supporting Actor
816	/m/07m9cm	European Film Award – People's Choice Award for Best European Film
817	/m/07n94_	European Film Award for Best Actor
818	/m/0372kf	Tony Award for Best Actor in a Play,Tony Award for Best Actor in a Play
819	/m/01fkv0	Academy Award for Best Supporting Actor
820	/m/04xbhp	Academy Award for Best Supporting Actor
821	/m/01l9p	Academy Award for Best Actress,Academy Award for Best Actress,Academy Award for Best Actress
822	/m/09qh1	Academy Award for Best Actor,Academy Award for Best Actor
823	/m/039bp	Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actor
824	/m/012dtw	Academy Award for Best Actor,Academy Award for Best Actor,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actor
825	/m/0jrny	Golden Raspberry Award for Worst Supporting Actor
826	/m/0c2ry	Academy Award for Best Actress
827	/m/01fwf1	Academy Award for Best Supporting Actress
828	/m/01gw8b	Academy Award for Best Actress,Academy Award for Best Actress
829	/m/02n6fn	Academy Award for Best Supporting Actress,BAFTA Award for Best Actress in a Leading Role,BAFTA Award for Best Actress in a Supporting Role,British Academy Television Award for Best Actress,Laurence Olivier Award for Actress of the Year in a New Play
830	/m/012c6x	Academy Award for Best Actor
831	/m/011_pk	Academy Award for Best Actor
832	/m/0gb_h6v	
833	/m/06nbgs	
834	/m/04g6qg	
835	/m/08thjw	
836	/m/06fgbb	
837	/m/05zvln4	
838	/m/052scg	
839	/m/04y6s2q	
840	/m/04mg6l	
841	/m/06myxq	
842	/m/07480_	
843	/m/0gb5ksy	
844	/m/01t5nn	
845	/m/06db7b	
846	/m/03f7t1g	
847	/m/073749	
848	/m/02q68zy	
849	/m/04ygybk	
850	/m/02x9r5j	
851	/m/0jt23l	
852	/m/03_28z	
853	/m/0k2m9h	
854	/m/02qfy2h	
855	/m/09nc76	
856	/m/029d6t	
857	/m/0gdk3cr	
858	/m/0gg6xdn	
859	/m/07k84c	
860	/m/03mbrr	
861	/m/0bx618x	
862	/m/01njcg7	
863	/m/04lj1ct	
864	/m/0335qg	
865	/m/0k9_tk3	
866	/m/08hhm6	
867	/m/04y8lps	
868	/m/07np3f	
869	/m/0f9h1l	
870	/m/04mx6jw	
871	/m/0gc6fr4	
872	/m/01pj2d	
873	/m/0gm1rhj	
874	/m/0gc50gt	
875	/m/053xk1	
876	/m/06rghp	
877	/m/0kb08_w	
878	/m/05kfwth	
879	/m/0fmg2c	
880	/m/0n8dn1w	
881	/m/04d9yz	
882	/m/01ty7ll	
883	/m/0d_vg5	
884	/m/04645zm	
885	/m/063kr3	
886	/m/07pvpp	
887	/m/0cfz_z	
888	/m/0kb090m	
889	/m/0309lm	
890	/m/02xctz0	
891	/m/0gbwnlq	
892	/m/0cr7p37	
893	/m/0gc4kf0	
894	/m/0gdlzfw	
895	/m/0k9ym5h	
896	/m/09j7wl	
897	/m/0285lqc	
898	/m/02z72zr	
899	/m/0gb_586	
900	/m/09rl4rk	
901	/m/04ygpmd	
902	/m/02x9czm	
903	/m/0czn1d	
904	/m/072cb4	
905	/m/02zyhz	
906	/m/03ylct	
907	/m/0k3nxb0	
908	/m/04qmmn	
909	/m/0b6dx1k	
910	/m/09v3c8s	
911	/m/05mx9p	
912	/m/080q78	
913	/m/0k9_tj5	
914	/m/07mz77	
915	/m/07qv10	
916	/m/09qvs	
917	/m/02r4t7b	
918	/m/05yv8v5	
919	/m/080j91	
920	/m/030bvb	
921	/m/09gqksc	
922	/m/04mlmx	
923	/m/0fw0l9	
924	/m/0k4cg5	
925	/m/07b9cq	
926	/m/02ppmgp	
927	/m/02r801c	
928	/m/03f22dp	
929	/m/05nw9m	
930	/m/05f80zy	
931	/m/06n2th	
932	/m/03c9d2r	
933	/m/0gcb8xs	
934	/m/0gc1swy	
935	/m/0d_2wj	
936	/m/02_01w	
937	/m/08d6bd	
938	/m/08thc8	
939	/m/0jwkl_	
940	/m/04cmrt	
941	/m/016hvl	
942	/m/0k9ym4w	
943	/m/04fn91	
944	/m/0cmlth_	
945	/m/0by0fmk	
946	/m/0gbw_7f	
947	/m/0gwzmqf	
948	/m/0g55wt_	
949	/m/04cs0xs	
950	/m/0gcxwj4	
951	/m/04328m	
952	/m/0d_9jh	
953	/m/088k7c	
954	/m/0k7_09	
955	/m/0gfrkxf	
956	/m/0b_tgg	
957	/m/02x3vpm	
958	/m/09gdc6d	
959	/m/021nx5	
960	/m/05w0s3	
961	/m/0gb_6lf	
962	/m/0k9_tht	
963	/m/02g5jh	
964	/m/02qbmxr	
965	/m/0kb0910	
966	/m/0k57l	
967	/m/04bgrh	
968	/m/05xgdxs	
969	/m/02jq_k	
970	/m/02qy3py	
971	/m/06q_62	
972	/m/0q9vf	
973	/m/03nv71	
974	/m/0gcbrv5	
975	/m/0fn0bh	
976	/m/0cfwj7	
977	/m/029135	
978	/m/04d_mtq	
979	/m/0gbz99h	
980	/m/01h_3z	
981	/m/05xd_v	
982	/m/054v3p	
983	/m/0gc0jxl	
984	/m/06n54j	
985	/m/027nj3y	
986	/m/0gp_tx	
987	/m/02fkjb	
988	/m/0k800p	
989	/m/0ccjph	
990	/m/0f3l3j	
991	/m/08h0y7	
992	/m/026m6q8	
993	/m/0c1h0c8	
994	/m/0k9_tjk	
995	/m/0d4p29b	
996	/m/06t0c5	
997	/m/07trgt	
998	/m/04y95k_	
999	/m/0ddgv5x	
1000	/m/02mz_6	MTV Movie Award for Best Fight,Hong Kong Film Award for Best Actor,Hong Kong Film Award for Best Actor,Hong Kong Film Award for Best Actor,Hong Kong Film Award for Best Actor,Hong Kong Film Award for Best Supporting Actor,Hong Kong Film Award for Best Supporting Actor,Hundred Flowers Award for Best Actor,Hundred Flowers Award for Best Director,BAFTA Award for Best Film Not in the English Language,Hong Kong Film Award for Best Screenplay,Hong Kong Film Award for Best Actor,Hong Kong Film Award for Best Actor,Hong Kong Film Award for Best Director,Hong Kong Film Award for Best New Performer,Broadcast Film Critics Association Award for Best Foreign Language Film,Hong Kong Film Award for Best Screenplay,Hong Kong Film Award for Best Film,Hong Kong Film Award for Best Film,Hong Kong Film Award for Best Actor,Hong Kong Film Award for Best Director,Hundred Flowers Award for Best Director
1001	/m/0h7pj	Saturn Award for Best Supporting Actor,Saturn Award for the Best Actor,Golden Raspberry Award for Worst Screenplay,MTV Movie Award for Best On-Screen Duo,MTV Movie Award for Best On-Screen Duo,Golden Globe Award for Best Actor – Television Series Musical or Comedy,Golden Globe Award for Best Actor – Television Series Musical or Comedy,Golden Raspberry Award for Worst Actor,Golden Globe Award for Best Supporting Actor – Motion Picture,Broadcast Film Critics Association Award for Best Cast,Broadcast Film Critics Association Award for Best Cast,MTV Movie Award for Best Performance
