	freebase_ids	awards
60288	/m/0jx5m0	
60289	/m/0h_0df_	
60290	/m/0gbzddq	
60291	/m/0br0djx	
60292	/m/0h_0fmv	
60293	/m/0k8232	
60294	/m/0cr7s2t	
60295	/m/0gynj9l	
60296	/m/03j02_0	
60297	/m/0gcf4fp	
60298	/m/0g9qqpy	
60299	/m/0gb_lwg	
60300	/m/0277mc	Merited Artist of the RSFSR,Praemium Imperiale,Kennedy Center Honors,National Medal of Arts,Theatre World Special Award,Vilcek Prize,Great Immigrants Award,Emmy Award,Queen Elizabeth II Coronation Award,Fellow of the American Academy of Arts and Sciences
60301	/m/0fjm95	Theatre World Award
60302	/m/012x4t	Gershwin Prize,Rock and Roll Hall of Fame,MusiCares Person of the Year,Wolf Prize in Arts,Grammy Lifetime Achievement Award,Commandeur des Arts et des Lettres,Johnny Mercer Award,Kennedy Center Honors,star on Hollywood Walk of Fame,Presidential Medal of Freedom
60303	/m/0fjpby	H. M. The King's Medal,Cornelis Vreeswijk scholarship,Edvardpriset,Karl Gerhards Hederspris,Swedish Music Hall of Fame
60304	/m/0bw0hg0	Sterija Award for Achievement in Acting
60305	/m/0j_kv1	Pavle Vuisić Award
60306	/m/0gcdk6w	Elan d'or Award for Newcomer of the Year
60307	/m/07kclsh	
60308	/m/047lv5r	
60309	/m/0gcj_js	
60310	/m/05c35y2	
60311	/m/0gbwr8z	
60312	/m/0n5qz42	
60313	/m/02z3n_c	
60314	/m/0gc5pmh	
60315	/m/0dgsb51	
60316	/m/07_cvt	
60317	/m/0gbl8zf	
60318	/m/01jr8p6	
60319	/m/0c1jfdp	
60320	/m/0gdkbq5	
60321	/m/0gcz9kk	
60322	/m/0gdkf1r	
60323	/m/0gbyggy	
60324	/m/0gdkvp_	
60325	/m/0cp8_fl	
60326	/m/0flwct	
60327	/m/0chf2z	
60328	/m/09lbfk	
60329	/m/0chg3y	
60330	/m/0gbl8zj	
60331	/m/0gch64x	
60332	/m/0jyxkx	
60333	/m/0gc60b2	
60334	/m/05sps4k	
60335	/m/02q345y	
60336	/m/0gbypcc	
60337	/m/0gc9l4t	
60338	/m/0gcmvs3	
60339	/m/08x96w	
60340	/m/0gdk5nn	
60341	/m/03ctnf9	
60342	/m/0k478d	
60343	/m/0gbl8z1	
60344	/m/03bxqm	
60345	/m/06zcytf	
60346	/m/0gdkfjk	
60347	/m/0gcq2d2	
60348	/m/0gc000h	
60349	/m/0gdlc1y	
60350	/m/0kt513	
60351	/m/03d42rl	
60352	/m/0gdldvz	
60353	/m/0gbl8yl	
60354	/m/0gbwyd8	
60355	/m/0ldm0bw	
60356	/m/0gbl8z7	
60357	/m/05sps5p	
60358	/m/02q0053	
60359	/m/09x7sk	
60360	/m/0gbx39v	
60361	/m/0gcfh6z	
60362	/m/0gc1y2_	
60363	/m/064jtpq	
60364	/m/0gdm4x1	
60365	/m/0gc871y	
60366	/m/0gbl8z4	
60367	/m/0gc7_qc	
60368	/m/0gdlpbd	
60369	/m/0gby2fw	
60370	/m/0c1jffj	
60371	/m/0gbl8yz	
60372	/m/0gcfsx5	
60373	/m/03h2wq9	
60374	/m/0gchjl3	
60375	/m/0gc01ph	
60376	/m/0gchyk2	
60377	/m/0cgjn1p	
60378	/m/0bw0hgv	
60379	/m/0gb_9qs	
60380	/m/0gbx0xg	
60381	/m/047clv9	
60382	/m/0gdl9bk	
60383	/m/0gbzphj	
60384	/m/0gc38jp	
60385	/m/0gbl8zb	
60386	/m/0gb_33w	
60387	/m/0gc9gcz	
60388	/m/09bzn9	
60389	/m/0lbb38d	
60390	/m/0ldm0ck	
60391	/m/0988h8b	
60392	/m/0kt36w	
60393	/m/0bw0hgm	
60394	/m/0bw0hgd	
60395	/m/0gb_hqf	
60396	/m/0gcdwqg	
60397	/m/0n63271	
60398	/m/0n5qr6_	
60399	/m/0gc0zw7	
60400	/m/02blc1	Japan Academy Prize for Outstanding Performance by an Actress in a Leading Role,Kikuta Kazuo engeki shō,Elan d'or Award for Newcomer of the Year
60401	/m/09v3hx_	Knight of the Legion of Honour,Officer of the National Order of Merit,Officer of the Legion of Honour
60402	/m/02r029n	Knight of the 1st Class of the Order of the Dannebrog
60403	/m/02bljh	Blue Ribbon Awards for Best Supporting Actress,Nikkan Sports Film Award for Best Newcomer
60404	/m/0gcbq4d	Elan d'or Award for Newcomer of the Year
60405	/m/0gccb63	Kikuta Kazuo engeki shō
60406	/m/03cc3xg	
60407	/m/0gcdk07	
60408	/m/0b_vg5h	
60409	/m/06y3w1	
60410	/m/07nx2dp	
60411	/m/0gdkw65	
60412	/m/0gdl1zn	
60413	/m/0gc0jhq	
60414	/m/0gm1j9m	
60415	/m/07h78h	
60416	/m/0jlw2bs	
60417	/m/0gcx76c	
60418	/m/0gvn_rg	
60419	/m/0gccbph	
60420	/m/03wfbnx	
60421	/m/0g6_rdn	
60422	/m/0gdktw1	
60423	/m/0gc84hw	
60424	/m/0h8nc8d	
60425	/m/0gcfdnf	
60426	/m/07s4njk	
60427	/m/01vbhtl	
60428	/m/0gfp7s6	
60429	/m/09v6kcw	
60430	/m/09lzbx_	
60431	/m/0gbwn9p	
60432	/m/07wfmwg	
60433	/m/0bxrmwv	
60434	/m/0513gyp	
60435	/m/028b6hn	
60436	/m/0gfp7w0	
60437	/m/0gccnkx	
60438	/m/0gdmbmk	
60439	/m/043lnsw	
60440	/m/0bvy436	
60441	/m/0gc6dt8	
60442	/m/0gdkdfh	
60443	/m/0gdm04d	
60444	/m/0gfp7wz	
60445	/m/0b_vg16	
60446	/m/0b_vg6r	
60447	/m/07nx2fc	
60448	/m/0gcs61w	
60449	/m/0gc4j1f	
60450	/m/0bff77j	
60451	/m/03h09_w	
60452	/m/0gdkj68	
60453	/m/07nx2f0	
60454	/m/02qv3l	
60455	/m/0gfp7wd	
60456	/m/0gc51np	
60457	/m/0gc85xs	
60458	/m/02wwvxm	
60459	/m/01vsqvs	
60460	/m/0gcbqgl	
60461	/m/0cmgx8	
60462	/m/0gdlcsg	
60463	/m/0gc6swp	
60464	/m/0gcyhk0	
60465	/m/04cqwv2	
60466	/m/0h8ncpl	
60467	/m/0gdkrl2	
60468	/m/0b_vg7r	
60469	/m/0gfp7tj	
60470	/m/0gfp7vg	
60471	/m/0cwjp	
60472	/m/0b_vg0b	
60473	/m/0gb_6hw	
60474	/m/0b_vg22	
60475	/m/0cblmk9	
60476	/m/03c0x7g	
60477	/m/0gc9g1v	
60478	/m/04glp9p	
60479	/m/07wfmw3	
60480	/m/0jtd4d	
60481	/m/080klb_	
60482	/m/080kmnn	
60483	/m/0gvvskl	
60484	/m/07wfmwt	
60485	/m/0btxyll	
60486	/m/07nx2fq	
60487	/m/0gm1mpz	
60488	/m/0gfp7xb	
60489	/m/0b_vg2p	
60490	/m/09ct7x	
60491	/m/04g_15	
60492	/m/0gc48yv	
60493	/m/0jwzxfj	
60494	/m/027gll7	
60495	/m/0b_66bs	
60496	/m/0h8ncmy	
60497	/m/0jyc9w	
60498	/m/058w_h	
60499	/m/0h8ncnj	
60500	/m/04107	Presidential Medal of Freedom,National Book Award for Fiction,California Hall of Fame,Pulitzer Prize for Fiction,Nobel Prize in Literature,King Haakon VII Freedom Cross
60501	/m/01r_t_	Medal with Purple Ribbon,Japan Academy Prize for Director of the Year,Japan Academy Prize for Director of the Year,Blue Ribbon Awards for Best Director,Blue Ribbon Awards for Best Director,Nikkan Sports Film Award for Best Director,Nikkan Sports Film Award for Best Director,Japan Academy Film Prize,Golden Arrow Award,Mainichi Film Award for Best Director
60502	/m/04sf8d1	Austrian Film Award for Best Actress,Mario Adorf Award,Romy
60503	/m/03cfnr	Canada's Walk of Fame,Maple Blues Awards
60504	/m/0bb29pp	European Film Award for European Discovery of the Year
60505	/m/04zp2w	Elan d'or Award for Newcomer of the Year
60506	/m/0447px	star on Hollywood Walk of Fame
60507	/m/0gbz5z6	
60508	/m/0bpjgd4	
60509	/m/0gbwv4p	
60510	/m/0gbychb	
60511	/m/0dj_p9k	
60512	/m/0gby70c	
60513	/m/08m90x	
60514	/m/0jvptq	
60515	/m/0gdk_9_	
60516	/m/0byn41j	
60517	/m/06049d	
60518	/m/0b_nqjz	
60519	/m/0gc2v2j	
60520	/m/0kpvt6x	
60521	/m/0gdky8q	
60522	/m/0hn572d	
60523	/m/0955tj	
60524	/m/0kpvt9k	
60525	/m/0gc3vzx	
60526	/m/0c09j5	
60527	/m/0cr7j18	
60528	/m/0krvxxt	
60529	/m/0krvxw9	
60530	/m/04n3cm_	
60531	/m/0bpjgcc	
60532	/m/0gc2qb_	
60533	/m/038bp1	
60534	/m/0gcfhfg	
60535	/m/0hgcqcx	
60536	/m/0blgl8k	
60537	/m/0hn572r	
60538	/m/03c_pxq	
60539	/m/0gc30dh	
60540	/m/0hn5752	
60541	/m/0gbytfp	
60542	/m/07sb6sn	
60543	/m/054_6f	
60544	/m/0krvxxf	
60545	/m/0gc2113	
60546	/m/0fz__3	
60547	/m/0hn574l	
60548	/m/0j9y6v6	
60549	/m/0krvxc_	
60550	/m/0kpvtbv	
60551	/m/0krvxx1	
60552	/m/0gc1l5d	
60553	/m/0ghx156	
60554	/m/0gbwwlk	
60555	/m/0gcgzn8	
60556	/m/0gbyf7w	
60557	/m/0g5r9vk	
60558	/m/0gbwnq3	
60559	/m/0gc4gps	
60560	/m/0kd32wy	
60561	/m/043pp6w	
60562	/m/0gc6zn8	
60563	/m/0gc1cg0	
60564	/m/0kpvtfz	
60565	/m/0hn573x	
60566	/m/0gc05bz	
60567	/m/0bj642m	
60568	/m/06w9072	
60569	/m/0gcxhgc	
60570	/m/0hn5732	
60571	/m/0kgfjt3	
60572	/m/0kpvt7k	
60573	/m/0hn571x	
60574	/m/05zr5_9	
60575	/m/0kpvt5n	
60576	/m/0gby56p	
60577	/m/0j2s0jd	
60578	/m/02qwywl	
60579	/m/09n795	
60580	/m/0bj6418	
60581	/m/0889ph	
60582	/m/0gglsnj	
60583	/m/0gbxz9z	
60584	/m/049ss9	
60585	/m/0kpvtb6	
60586	/m/0hn5747	
60587	/m/0gbxljj	
60588	/m/043jwzp	
60589	/m/0krvxwp	
60590	/m/0k2tw6	
60591	/m/03c_qpt	
60592	/m/0kpvtf9	
60593	/m/0bgbxg3	
60594	/m/0c1llz	
60595	/m/0bvd253	
60596	/m/0c06d81	
60597	/m/0gc3p8y	
60598	/m/0gdlzwf	
60599	/m/0gcyp97	
60600	/m/0gcb204	"Merited Artist of the RSFSR,People's Artist of the RSFSR,People's Artist of the USSR,USSR State Prize,USSR State Prize,Medal ""In Commemoration of the 850th Anniversary of Moscow"",Stanislavsky State Prize of the RSFSR,People's Artiste of the Azerbaijan SSR,Order of the Patriotic War 2nd class"
60601	/m/073ccw	Goethe Prize,Praemium Imperiale,Ring of Honour of the city Wuppertal,Musikpreis der Stadt Duisburg,State Prize of North Rhine-Westphalia,Europe Theatre Prize,Kyoto Prize in Arts and Philosophy,Knight Commander's Cross of the Order of Merit of the Federal Republic of Germany,Pour le Mérite,Deutscher Tanzpreis,Knight of the Legion of Honour,Commandeur des Arts et des Lettres,Commander of the Order of Merit of the Italian Republic,Pour le Mérite for Sciences and Arts order,Grand Officer of the Military Order of Saint James of the Sword,Honorary doctor of the University of Bologna,Fellow of the American Academy of Arts and Sciences
60602	/m/0bdtn8c	Great Artist of Hungary Award,Kossuth Prize,Jászai Mari Prize,Jászai Mari Prize,Erzsébet-díj,Hazám-díj,Prima Primissima Prize,SZOT prize,Farkas–Ratkó Award,Meritorius Artist of Hungary,Magyar filmkritikusok díja,honorary citizen of Budapest,Pro Urbe Award,Commander Cross of the Order of Merit of the Hungarian Republic,Commander with Star of the Order of Merit of Hungary
60603	/m/0gb_3m2	Merited Artist of the Russian Federation,Order of Friendship,People's Artist of the Russian Federation
60604	/m/075vzk	Berliner Bär,Echo Klassik Male Singer of the Year,Chevalier des Arts et des Lettres
60605	/m/03whsbx	Litteris et Artibus,Karamelodiktstipendiet,Alf Henrikson Award
60606	/m/0mj4n	Michigan Women's Hall of Fame,Emmy Award,CableACE Award,Primetime Emmy Award,star on Hollywood Walk of Fame
60607	/m/0cfmsz	Officer of the Legion of Honour,Knight of the Legion of Honour,Commandeur des Arts et des Lettres,Laurence Olivier Award
60608	/m/03_2y	Golden Horse Award for Best Director,Silver Bauhinia Star,Bronze Bauhinia Star,Hong Kong Film Award for Best Director
60609	/m/0405m93	Elan d'or Award for Newcomer of the Year
60610	/m/0cr4z3	Seiyu Award for Best Rookie Actor
60611	/m/0bxtswd	Merited Artist of the RSFSR
60612	/m/02q2jt7	"Medal ""For the Victory over Germany in the Great Patriotic War 1941–1945"",Medal ""For Battle Merit"",Honored Artist of Georgian SSR,People's artist of the Georgian SSR,Order of the Patriotic War 2nd class,Memed Abashidze Prize"
60613	/m/04f64pq	"Nika Award,People's Artist of Ukraine,Medal ""For Distinguished Labour"",Merited Artist of the Ukrainian SSR,Order of Princess Olga, 3rd class,Order of Princess Olga, 1st class,Order of Princess Olga, 2nd class"
60614	/m/0ghhrsm	
60615	/m/0gcdz44	
60616	/m/02z3d90	
60617	/m/0gby2r4	
60618	/m/0byslsv	
60619	/m/05nbk93	
60620	/m/0n4n8rq	
60621	/m/03hlw47	
60622	/m/02pccj1	
60623	/m/0n64v5n	
60624	/m/0hj5zc8	
60625	/m/0bxtsy6	
60626	/m/0n4nr3j	
60627	/m/0gtbh14	
60628	/m/0bvy50h	
60629	/m/0k287s	
60630	/m/0c67c0	
60631	/m/0bq9wdz	
60632	/m/07btb3	
60633	/m/03z0_w	
60634	/m/0n64v5w	
60635	/m/01z0qgy	
60636	/m/05nbk8y	
60637	/m/0gbz102	
60638	/m/0dm4kt	
60639	/m/0gc9sgb	
60640	/m/04n58dy	
60641	/m/0bxtsxg	
60642	/m/0bvy4_c	
60643	/m/09p8p1	
60644	/m/0kgfjsr	
60645	/m/0bxtsv1	
60646	/m/0n4np5w	
60647	/m/0byslt3	
60648	/m/0gck97b	
60649	/m/0h6dx3x	
60650	/m/0gdlxm7	
60651	/m/0h7r7ph	
60652	/m/0kgfjtg	
60653	/m/0gbzrv1	
60654	/m/09rw_nh	
60655	/m/0gb_28y	
60656	/m/0bxtstp	
60657	/m/0bxtsx3	
60658	/m/07kcbbr	
60659	/m/0cl4y8	
60660	/m/027llms	
60661	/m/0bxtsvv	
60662	/m/0959my	
60663	/m/0gcgcd5	
60664	/m/08cnjb	
60665	/m/0jvs61w	
60666	/m/0b6nxky	
60667	/m/027xw6f	
60668	/m/05nbk8v	
60669	/m/01z0qhk	
60670	/m/03rhhz	
60671	/m/0497h4	
60672	/m/0gc087s	
60673	/m/03brsc	
60674	/m/0h6qzs	
60675	/m/0gc8qwf	
60676	/m/02rl4vv	
60677	/m/0kgfjtt	
60678	/m/07vf38s	
60679	/m/0gc3f7k	
60680	/m/0gch25w	
60681	/m/0gc446d	
60682	/m/0gbx2bl	
60683	/m/0byslsc	
60684	/m/0gcg9dl	
60685	/m/0gcb320	
60686	/m/0n4nlp0	
60687	/m/0h7r9qb	
60688	/m/0gc09cp	
60689	/m/0h6dx51	
60690	/m/0jv4019	
60691	/m/09twpw3	
60692	/m/0h7rbpj	
60693	/m/0gm9q5	
60694	/m/0bysls3	
60695	/m/0gcg8cm	
60696	/m/0gbxd33	
60697	/m/07kg5z6	
60698	/m/04ycd_l	
60699	/m/026hdy6	
60700	/m/0djpw	Academy Award for Best Director,Academy Award for Best Director,BAFTA Award for Best Film,Golden Bear,Los Angeles Film Critics Association Award for Best Director,Golden Globe Award for Best Director,Directors Guild of America Award,European Film Academy Achievement in World Cinema Award,Czech Medal of Merit,David di Donatello for Best Foreign Director,honorary citizen of Prague,BAFTA Award for Best Direction,César Award for Best Foreign Film
60701	/m/016fnb	Grammy Award for Best Pop Performance by a Duo or Group with Vocals,Grammy Award for Best Pop Performance by a Duo or Group with Vocals,MTV Video Music Award for Best Choreography,MTV Video Music Award for Best Art Direction,American Music Award for Favorite Pop/Rock Female Artist,Grammy Award for Best Melodic Rap Performance,Billboard Music Award for Top New Artist,BRIT Award for International Female Solo Artist
60702	/m/047kxn	British Academy Television Award for Best Actress,British Soap Award for Best Actress
60703	/m/0fgd_v	Theatre World Award
60704	/m/0bdtbsn	TV Award
60705	/m/0j_bmy	Elan d'or Award for Newcomer of the Year
60706	/m/020xnm	NEA Jazz Masters
60707	/m/01zcz1	Governor General's Performing Arts Award,Member of the Order of Canada
60708	/m/0bj3ph	star on Hollywood Walk of Fame
60709	/m/04nrrqr	
60710	/m/037155	
60711	/m/0b0k8y	
60712	/m/02x7ty5	
60713	/m/0gft540	
60714	/m/0k16lv	
60715	/m/0h0znn7	
60716	/m/04f2y14	
60717	/m/0gcc6vy	
60718	/m/03k1wp	
60719	/m/0k27x0	
60720	/m/0bz74v6	
60721	/m/0201rp	
60722	/m/0gdlzc0	
60723	/m/0n9g5r5	
60724	/m/0gm1lvp	
60725	/m/02qvhrd	
60726	/m/0j8cqzj	
60727	/m/0142q1	
60728	/m/02qcpzb	
60729	/m/0kx1by6	
60730	/m/0jydmv	
60731	/m/027gdfx	
60732	/m/0271nz4	
60733	/m/0h7r90r	
60734	/m/0j_pljs	
60735	/m/0gc01nn	
60736	/m/0gc2987	
60737	/m/03hjg9s	
60738	/m/0gc3yr3	
60739	/m/0k16ln	
60740	/m/06z705	
60741	/m/04djk2	
60742	/m/0gft53j	
60743	/m/03wxxv	
60744	/m/02vn26b	
60745	/m/0cbrtnt	
60746	/m/0gcxl6w	
60747	/m/0gcnm3j	
60748	/m/0k7bmf	
60749	/m/0gc5s2w	
60750	/m/03gnvzw	
60751	/m/0g0907	
60752	/m/0kxnx6z	
60753	/m/09mhgd	
60754	/m/05b2xq2	
60755	/m/0gft54c	
60756	/m/0bnm_mb	
60757	/m/0gc9ryv	
60758	/m/0k16lg	
60759	/m/09kp37p	
60760	/m/0bmc852	
60761	/m/0gc9fsz	
60762	/m/05p6j3n	
60763	/m/0bdtbsf	
60764	/m/035cks	
60765	/m/0bdtbs6	
60766	/m/0k27x6	
60767	/m/0b7qkwk	
60768	/m/0n9g5qt	
60769	/m/0h10m55	
60770	/m/0k16m0	
60771	/m/0gc0vcn	
60772	/m/0gc4llr	
60773	/m/04mby	
60774	/m/0ch2xkb	
60775	/m/0cvbnt2	
60776	/m/05zs3q0	
60777	/m/01x6cf	
60778	/m/0j8cqzq	
60779	/m/0f_zqg	
60780	/m/0gm1gt8	
60781	/m/0cc76kl	
60782	/m/0gdncrp	
60783	/m/0bdq8h	
60784	/m/0k5zbv	
60785	/m/0kxp3jr	
60786	/m/0kxnlsk	
60787	/m/0jydmn	
60788	/m/0gm2ph_	
60789	/m/0kxnd7m	
60790	/m/09ggzj5	
60791	/m/0gc02yg	
60792	/m/0j8cqzb	
60793	/m/0k5zc0	
60794	/m/0gm5myx	
60795	/m/01k5mjv	
60796	/m/02qmsp8	
60797	/m/0c_qrk	
60798	/m/0gc7phy	
60799	/m/0k27wv	
60800	/m/0cmbfvp	Great Artist of Hungary Award,Kossuth Prize,Jászai Mari Prize,Farkas–Ratkó Award,Meritorius Artist of Hungary
60801	/m/0gdkp72	First Americans in the Arts,First Americans in the Arts,American Indian Film Festival,Bronze Wrangler
60802	/m/0b_j9p5	Great Artist of Hungary Award,Kossuth Prize,Jászai Mari Prize,Jászai Mari Prize,Meritorius Artist of Hungary
60803	/m/0bzz5qp	Great Artist of Hungary Award,Andor Ajtay Memorial Award,Jászai Mari Prize,Gundel Art Award,Meritorius Artist of Hungary
60804	/m/05rxvc	Great Artist of Hungary Award,Commander Cross of the Order of Merit of the Hungarian Republic,Commander with Star of the Order of Merit of Hungary,The Nation's Actor,Kossuth Prize,Jászai Mari Prize,Jászai Mari Prize,Meritorius Artist of Hungary,honorary citizen of Budapest
60805	/m/0jzxfqv	Andor Ajtay Memorial Award,Jászai Mari Prize,Jászai Mari Prize
60806	/m/05p2s51	Kossuth Prize,Jászai Mari Prize
60807	/m/07t4x2s	Kossuth Prize
60808	/m/06zm748	Kossuth Prize
60809	/m/0n4zxj0	Jászai Mari Prize
60810	/m/0c011kt	Grammy Award for Best Musical Theater Album
60811	/m/02vwnn9	Member of the Order of the British Empire
60812	/m/0c04j8	star on Hollywood Walk of Fame,Platino Award for Best Actor
60813	/m/0gbly5n	
60814	/m/0k7hn7	
60815	/m/05yp87x	
60816	/m/0kcp2gn	
60817	/m/0gc3wzb	
60818	/m/0gyzcm4	
60819	/m/0gp86y	
60820	/m/05yp87b	
60821	/m/0k7hn_	
60822	/m/0hn3f6v	
60823	/m/0bgj_ky	
60824	/m/0cm1wnb	
60825	/m/0gdsnw3	
60826	/m/02vr3f7	
60827	/m/0gdsnw9	
60828	/m/02vngzm	
60829	/m/0gdsnwh	
60830	/m/02p94v	
60831	/m/0hn3f7d	
60832	/m/0gcc0l0	
60833	/m/0k7hp5	
60834	/m/0gbzqyh	
60835	/m/0gbxz2q	
60836	/m/0b_tg_d	
60837	/m/072mhn	
60838	/m/025rrt9	
60839	/m/02rcb3w	
60840	/m/0gc37_q	
60841	/m/0gc8r6f	
60842	/m/0gdsnwp	
60843	/m/0fvwb3	
60844	/m/03f0r5w	
60845	/m/0gcgkl5	
60846	/m/0gf9g34	
60847	/m/0gcfr3r	
60848	/m/05yp86z	
60849	/m/07t4x3g	
60850	/m/01ydvz	
60851	/m/0glsstf	
60852	/m/0gdsnwl	
60853	/m/0gcb210	
60854	/m/0by025t	
60855	/m/0bt_4k	
60856	/m/0kcp503	
60857	/m/03mdx7y	
60858	/m/05yp86k	
60859	/m/0n514yv	
60860	/m/025wb8y	
60861	/m/0gc1njt	
60862	/m/07zkfp3	
60863	/m/0ck2bsw	
60864	/m/04zwxxz	
60865	/m/0gbzsfl	
60866	/m/0gc29zj	
60867	/m/0k7hnm	
60868	/m/0c1l36s	
60869	/m/0gc34s5	
60870	/m/0gglj2j	
60871	/m/0gdmt59	
60872	/m/0g9cyc4	
60873	/m/0k7hnt	
60874	/m/0ggmztv	
60875	/m/0kcp2xb	
60876	/m/0gdsnwd	
60877	/m/0gdsnw6	
60878	/m/01qvnyh	
60879	/m/0bmcvtp	
60880	/m/0cm1wm_	
60881	/m/0k7hnf	
60882	/m/0cmy58	
60883	/m/0gbxkr_	
60884	/m/0gfnppx	
60885	/m/0g9cybt	
60886	/m/0gc7s_j	
60887	/m/0gby67d	
60888	/m/03qgl2x	
60889	/m/075ssfk	
60890	/m/0g9cyb2	
60891	/m/0gdl3rr	
60892	/m/0gcgh_8	
60893	/m/0cm1wnv	
60894	/m/0h4yv9c	
60895	/m/03h5r7m	
60896	/m/0hn3f8x	
60897	/m/0gdsnw0	
60898	/m/065bk6	
60899	/m/0jt9hx	
60900	/m/054yzz	Black Filmmakers Hall of Fame
60901	/m/07y9lq7	Günter Rohrbach film award,German Film Award for Best Actress
60902	/m/05phqb	Disney Legends,Winsor McCay Award,Distinguished Flying Cross
60903	/m/01trwrl	Lisebergsapplåden,Kristallen Honorary Award,Medal of S:t Erik
60904	/m/0dk5h0	Seiyu Award for Best Supporting Actor
60905	/m/0g41k38	Golden Horse Award for Best Leading Actor
60906	/m/05k665	Laurence Olivier Award,Officer of the Order of the British Empire
60907	/m/01st0cf	Lithuanian National Prize
60908	/m/02r86dw	Kikuta Kazuo engeki shō
60909	/m/0hp13w0	
60910	/m/03ryzd	
60911	/m/046610b	
60912	/m/0j50vrd	
60913	/m/01mg4lr	
60914	/m/03m56vd	
60915	/m/0gy319h	
60916	/m/07x_wg	
60917	/m/03h2wb7	
60918	/m/03c7ln	
60919	/m/08wvky	
60920	/m/0bvycxc	
60921	/m/0cnqsyb	
60922	/m/0bvycyn	
60923	/m/0h6191	
60924	/m/0j969w9	
60925	/m/0gc0lvs	
60926	/m/09zr14	
60927	/m/0gyzr1j	
60928	/m/0b8hyn	
60929	/m/04mllv	
60930	/m/0b7x03	
60931	/m/04ml40k	
60932	/m/07z1ky	
60933	/m/0bflzvw	
60934	/m/01mvp72	
60935	/m/046_28	
60936	/m/04ml400	
60937	/m/0cnqsyk	
60938	/m/0bvycxs	
60939	/m/03x9xm	
60940	/m/0gxxyq	
60941	/m/0gc3fxd	
60942	/m/04n18xv	
60943	/m/093z8v	
60944	/m/02bb1f	
60945	/m/0cnqsyg	
60946	/m/03x9q2	
60947	/m/0349b1	
60948	/m/0jzpyw	
60949	/m/0408z45	
60950	/m/0k53nc	
60951	/m/027vtf6	
60952	/m/073fg7	
60953	/m/03cspn8	
60954	/m/02nbtt	
60955	/m/01mr2g6	
60956	/m/0cj9phh	
60957	/m/04gsrg9	
60958	/m/0408yhx	
60959	/m/0gccl1x	
60960	/m/0fss1d	
60961	/m/0533y_1	
60962	/m/01nbfs8	
60963	/m/04q7sy3	
60964	/m/01vsr9x	
60965	/m/05zljp_	
60966	/m/0j50vr5	
60967	/m/05zkkwx	
60968	/m/0gb_xn4	
60969	/m/0ks6_b	
60970	/m/04stmrb	
60971	/m/011h2_	
60972	/m/0ctw7y	
60973	/m/0k53nk	
60974	/m/086xbw	
60975	/m/0k53n5	
60976	/m/0gdkbds	
60977	/m/027gxxf	
60978	/m/03c7kk	
60979	/m/0g9h3qq	
60980	/m/01fhzf	
60981	/m/0k1rb5	
60982	/m/0cn00j	
60983	/m/038t3t	
60984	/m/0h38sc3	
60985	/m/0cnqsyn	
60986	/m/04zmfv	
60987	/m/0dtg8j	
60988	/m/0gbxxzk	
60989	/m/04gb64	
60990	/m/0gbr350	
60991	/m/0bvycz0	
60992	/m/0bvycy3	
60993	/m/04stmqs	
60994	/m/0gyz4mm	
60995	/m/0251l9	
60996	/m/04zx23d	
60997	/m/0bdt7x5	
60998	/m/0jzpzc	
60999	/m/0h33y51	
61000	/m/0h5y7	Order of the Golden Ark,Collar of the Order of Isabella the Catholic,Order of Prince Henry,Order of Propitious Clouds,Knight Grand Cross with Collar of the Order of Merit of the Italian Republic,Commander of the Legion of Merit,Grand Collar of the Order of Prince Henry
61001	/m/0139wt	Associated Press Athlete of the Year,Horatio Alger Award,The Ring magazine Comeback of the Year,Honour in Gold for Services to the Republic of Austria
61002	/m/027ht3n	Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series
61003	/m/03cp1dv	Blue Ribbon Awards for Best Newcomer
61004	/m/0ddyr2	"Merited Artist of the RSFSR,Order of Lenin,People's Artist of the USSR,Order of the Red Banner of Labour,Order of Friendship of Peoples,Cross of St. George,Medal ""For Valiant Labour in the Great Patriotic War 1941–1945"",Jubilee Medal ""In Commemoration of the 100th Anniversary of the Birth of Vladimir Ilyich Lenin"",Stalin Prize,Medal ""In Commemoration of the 800th Anniversary of Moscow"""
61005	/m/03m64gn	Padma Bhushan
61006	/m/0hnpz_z	
61007	/m/0j6kpy1	
61008	/m/0n64qyk	
61009	/m/0g5976m	
61010	/m/0gczc0q	
61011	/m/0gc9k8f	
61012	/m/0gczd0r	
61013	/m/0gbzprj	
61014	/m/0g9k84v	
61015	/m/05fsmx	
61016	/m/0n64qys	
61017	/m/03qn_s	
61018	/m/0n64qy3	
61019	/m/0gc9mj3	
61020	/m/0n64qyb	
61021	/m/0288z83	
61022	/m/0n9hz9c	
61023	/m/0gcynht	
61024	/m/0j8s8v8	
61025	/m/0n2rnpm	
61026	/m/02r4lnm	
61027	/m/0n2rnmj	
61028	/m/0b7mby1	
61029	/m/0n549dn	
61030	/m/0bdw4w1	
61031	/m/0bdtl1h	
61032	/m/0hmz32t	
61033	/m/0gdl506	
61034	/m/0g9k85j	
61035	/m/09ghpx1	
61036	/m/0gbzwyg	
61037	/m/06zvwp	
61038	/m/0bt_9kl	
61039	/m/0n7yx_5	
61040	/m/0g5nb0w	
61041	/m/0jw3z	
61042	/m/0hzf_x2	
